"country","date_year","scientificNameID","year","scientificName","dynamicProperties","superfamilyid","individualCount","associatedReferences","dropped","aphiaID","decimalLatitude","subclassid","phylumid","familyid","catalogNumber","basisOfRecord","terrestrial","maximumDepthInMeters","id","day","order","infraorderid","dataset_id","locality","decimalLongitude","collectionCode","date_end","speciesid","superfamily","date_start","month","genus","bibliographicCitation","eventDate","brackish","superorder","scientificNameAuthorship","absence","superorderid","genusid","originalScientificName","marine","minimumDepthInMeters","preparations","subphylumid","infraclassid","institutionCode","date_mid","infraclass","identifiedBy","class","infraorder","orderid","waterBody","kingdom","recordedBy","classid","phylum","species","subphylum","subclass","family","kingdomid","node_id","sss","shoredistance","sst","bathymetry","fieldNumber","occurrenceStatus","stateProvince","occurrenceID","locationRemarks","associatedMedia","county","modified","dateIdentified","specificEpithet","habitat","institutionID","language","type","fieldNotes","organismQuantity","verbatimEventDate","sampleSizeUnit","island","verbatimLocality","verbatimLatitude","organismQuantityType","samplingProtocol","parentEventID","continent","eventID","islandGroup","samplingEffort","taxonRank","eventRemarks","vernacularName","countryCode","verbatimLongitude","nomenclaturalCode","datasetName","geodeticDatum","taxonomicStatus","previousIdentifications","locationID","verbatimCoordinates","datasetID","sampleSizeValue","depth","locationAccordingTo","georeferencedBy","ownerInstitutionCode","higherGeographyID","georeferenceProtocol","rightsHolder","recordNumber","georeferencedDate","higherGeography","georeferenceRemarks","license","identificationVerificationStatus","identificationRemarks","verbatimSRS","georeferenceVerificationStatus","verbatimCoordinateSystem","accessRights","coordinateUncertaintyInMeters","references","municipality","nameAccordingTo","verbatimDepth","occurrenceRemarks","sex","typeStatus","otherCatalogNumbers","lifeStage","infraspecificEpithet","subspecies","subspeciesid","collectionID","disposition","georeferenceSources","eventTime","footprintWKT","startDayOfYear"
"Colombia",2002,"urn:lsid:marinespecies.org:taxname:213380","2002","Echinometra lucunter",NA,510604,NA,NA,FALSE,213380,9.7905833,149854,1806,179653,NA,"HumanObservation",FALSE,7,"08826f35-867f-47c8-92ac-2d2f4a6e2202","04","Camarodonta",510534,"fc9cc04c-d9e6-4f5d-ba39-be3113f9f9ce","Parque Nacional Natural Corales del Rosario y San Bernardo, Noroeste Isla Mucura Minalta Estación MIN 1",-75.9233889,NA,1020470400000,213380,"Odontophora",1020470400000,"05","Echinometra",NA,"2002-05-04",FALSE,"Echinacea","(Linnaeus, 1758)",FALSE,149855,179659,"Echinometra lucunter",TRUE,6,NA,148744,510517,"Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)",1020470400000,"Carinacea",NA,"Echinoidea","Echinidea",510518,"Mar Caribe","Animalia","Raul Navas Camacho | Nelson Manrique",123082,"Echinodermata","Echinometra lucunter","Echinozoa","Euechinoidea","Echinometridae",2,"d2f71b1b-9138-4aba-ad8f-8327ac3d041e",34.83,5266,28.83,75,NA,"Presente","Bolívar","INVEMAR:SIMAC:InvVag:MIN-1:2002:S3:000402",NA,NA,"Cartagena de Indias",NA,NA,"lucunter","Area coralina","800250062-0","es","Evento","El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.","7","2002/05/04","metros cuadrados",NA,"Minalta","9° 47' 26"" N","Individuos","Protocolo SIMAC - Abundancia de invertebrados vágiles","INVEMAR:SIMAC:InvVag:MIN","SA","INVEMAR:SIMAC:InvVag:MIN-1","Archipiélago Corales del Rosario y San Bernardo","5 transectos X 3 parcelas= 15 transectos","Especie",NA,"Erizo","CO","75° 55' 24.2"" W","ICZN","Sistema de Monitoreo de Arrecifes Coralinos - SIMAC 2002","WGS84","Válido","Echinometra lucunter","http://marineregions.org/mrgid/25303","75° 55' 24.2"" W 9° 47' 26"" N","INVEMAR:SIMAC:1999","20",6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belize",1975,"urn:lsid:marinespecies.org:taxname:213380","1975","Echinometra lucunter","observedindividualcount=1;",510604,"1.0","National Museum of Natural History, Smithsonian Institution",FALSE,213380,16.7670001984,149854,1806,179653,"E18654.326146","PreservedSpecimen",FALSE,NA,"0ad1e7f9-0ccd-440c-a107-716a0c1f505d",NA,"Camarodonta",510534,"89e23fc8-3f61-4480-9de3-358fe6eefe0b","Carrie Bow Cay",-88.0500030518,"Invertebrate Zoology: Echinoderms",170726400000,213380,"Odontophora",170726400000,"5","Echinometra","Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_p [...]","1975-05-31T12:00:00Z",FALSE,"Echinacea","(Linnaeus)",FALSE,149855,179659,"Echinometra lucunter",TRUE,NA,"Alcohol (Ethanol)",148744,510517,"USNM",170726400000,"Carinacea","Kier, Porter","Echinoidea","Echinidea",510518,"North Atlantic Ocean","Animalia","B. Spracklin",123082,"Echinodermata","Echinometra lucunter","Echinozoa","Euechinoidea","Echinometridae",2,"310922b4-9d0c-4de1-92d7-9b442d34765b",35.55,5126,28.13,149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Colombia",2011,"urn:lsid:marinespecies.org:taxname:213380","2011","Echinometra lucunter",NA,510604,NA,NA,FALSE,213380,8.6704166,149854,1806,179653,NA,"HumanObservation",FALSE,3,"0ae6e8d4-707d-4bcc-acc3-f1d4dec6e978","15","Camarodonta",510534,"fc9cc04c-d9e6-4f5d-ba39-be3113f9f9ce","Ensenada Sapzurro, Cabo Tiburón S Estación CTI 1",-77.3586666,NA,1323907200000,213380,"Odontophora",1323907200000,"12","Echinometra",NA,"2011-12-15",FALSE,"Echinacea","(Linnaeus, 1758)",FALSE,149855,179659,"Echinometra lucunter",TRUE,2,NA,148744,510517,"Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)",1323907200000,"Carinacea",NA,"Echinoidea","Echinidea",510518,"Mar Caribe","Animalia","Raul Navas Camacho | Maura Maruri Cruz",123082,"Echinodermata","Echinometra lucunter","Echinozoa","Euechinoidea","Echinometridae",2,"d2f71b1b-9138-4aba-ad8f-8327ac3d041e",29.45,60,28.33,-51,NA,"Presente","Chocó","INVEMAR:SIMAC:InvVag:CTI-1:2011:S2:002755",NA,NA,"Acandí",NA,NA,"lucunter","Area coralina","800250062-0","es","Evento","El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.","1","2011/12/15","metros cuadrados",NA,"Cabo Tiburón S","8° 40' 13.4"" N","Individuos","Protocolo SIMAC - Abundancia de invertebrados vágiles","INVEMAR:SIMAC:InvVag:CTI","SA","INVEMAR:SIMAC:InvVag:CTI-1",NA,"5 transectos X 3 parcelas= 15 transectos","Especie","Nivel profundidad somero.","Erizo","CO","77° 21' 31.1"" W","ICZN","Sistema de Monitoreo de Arrecifes Coralinos - SIMAC 2011","WGS84","Válido","Echinometra lucunter","http://marineregions.org/mrgid/25303","77° 21' 31.1"" W 8° 40' 13.4"" N","INVEMAR:SIMAC:1999","20",2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Capurganá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",1965,"urn:lsid:marinespecies.org:taxname:213380","1965","Echinometra lucunter","observedindividualcount=2;",510604,"2.0","National Museum of Natural History, Smithsonian Institution",FALSE,213380,24.5505599976,149854,1806,179653,"E25454.333369","PreservedSpecimen",FALSE,NA,"0c20f24c-ee57-4e64-beda-21a84e4be8be","31","Camarodonta",510534,"89e23fc8-3f61-4480-9de3-358fe6eefe0b","Florida Keys, Key West, S Of Airport",-81.7541732788,"Invertebrate Zoology: Echinoderms",-144806400000,213380,"Odontophora",-144806400000,"5","Echinometra","Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_p [...]","1965-05-31T12:00:00Z",FALSE,"Echinacea","(Linnaeus)",FALSE,149855,179659,"Echinometra lucunter",TRUE,NA,"Dry",148744,510517,"USNM",-144806400000,"Carinacea","Ahearn, Cynthia","Echinoidea","Echinidea",510518,"North Atlantic Ocean","Animalia","M. Jones",123082,"Echinodermata","Echinometra lucunter","Echinozoa","Euechinoidea","Echinometridae",2,"310922b4-9d0c-4de1-92d7-9b442d34765b",36.1,142,26.7,-1,NA,NA,"Florida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Colombia",2009,"urn:lsid:marinespecies.org:taxname:213380","2009","Echinometra lucunter",NA,510604,NA,NA,FALSE,213380,10.1748611,149854,1806,179653,NA,"HumanObservation",FALSE,19,"0c761c36-eeae-47ce-a430-e7d993e95d97","24","Camarodonta",510534,"fc9cc04c-d9e6-4f5d-ba39-be3113f9f9ce","Parque Nacional Natural Corales del Rosario y San Bernardo, Isla Pavitos Estación PAV 1",-75.7706389,NA,1243123200000,213380,"Odontophora",1243123200000,"05","Echinometra",NA,"2009-05-24",FALSE,"Echinacea","(Linnaeus, 1758)",FALSE,149855,179659,"Echinometra lucunter",TRUE,9,NA,148744,510517,"Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)",1243123200000,"Carinacea",NA,"Echinoidea","Echinidea",510518,"Mar Caribe","Animalia","Gloria Castro | Tomás López Londoño",123082,"Echinodermata","Echinometra lucunter","Echinozoa","Euechinoidea","Echinometridae",2,"d2f71b1b-9138-4aba-ad8f-8327ac3d041e",35.19,107,28.7,8,NA,"Presente","Bolívar","INVEMAR:SIMAC:InvVag:PAV-1:2009:S4:002338",NA,NA,"Cartagena de Indias",NA,NA,"lucunter","Area coralina","800250062-0","es","Evento","El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.","2","2009/05/24","metros cuadrados","Isla Pavitos","Pavitos","10° 10' 29.4"" N","Individuos","Protocolo SIMAC - Abundancia de invertebrados vágiles","INVEMAR:SIMAC:InvVag:PAV","SA","INVEMAR:SIMAC:InvVag:PAV-1","Archipiélago Corales del Rosario y San Bernardo","5 transectos X 3 parcelas= 15 transectos","Especie","Nivel pofundidad somero, medio, profundo.","Erizo","CO","75° 46' 14.3"" W","ICZN","Sistema de Monitoreo de Arrecifes Coralinos - SIMAC 2009","WGS84","Válido","Echinometra lucunter","http://marineregions.org/mrgid/25303","75° 46' 14.3"" W 10° 10' 29.4"" N","INVEMAR:SIMAC:1999","20",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Colombia",2002,"urn:lsid:marinespecies.org:taxname:213380","2002","Echinometra lucunter",NA,510604,NA,NA,FALSE,213380,8.6167222,149854,1806,179653,NA,"HumanObservation",FALSE,6,"0ca942ce-ab5b-41e6-a4ce-bae7cd27c844","02","Camarodonta",510534,"fc9cc04c-d9e6-4f5d-ba39-be3113f9f9ce","Ensenada Capurganá, Punta del Aguacate, al fondo de la ensenada, Aguacate S Estación AGU 1",-77.3268611,NA,1.025568e+12,213380,"Odontophora",1.025568e+12,"07","Echinometra",NA,"2002-07-02",FALSE,"Echinacea","(Linnaeus, 1758)",FALSE,149855,179659,"Echinometra lucunter",TRUE,3,NA,148744,510517,"Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)",1.025568e+12,"Carinacea",NA,"Echinoidea","Echinidea",510518,"Mar Caribe","Animalia","Jaime Garzón Ferreira | Nelson Manrique",123082,"Echinodermata","Echinometra lucunter","Echinozoa","Euechinoidea","Echinometridae",2,"d2f71b1b-9138-4aba-ad8f-8327ac3d041e",29.18,39,28.32,-17,NA,"Presente","Chocó","INVEMAR:SIMAC:InvVag:AGU-1:2002:S3:000449",NA,NA,"Acandí",NA,NA,"lucunter","Area coralina","800250062-0","es","Evento","El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.","2","2002/07/02","metros cuadrados",NA,"Aguacate S","8° 37' .1"" N","Individuos","Protocolo SIMAC - Abundancia de invertebrados vágiles","INVEMAR:SIMAC:InvVag:AGU","SA","INVEMAR:SIMAC:InvVag:AGU-1",NA,"5 transectos X 3 parcelas= 15 transectos","Especie","Nivel profundidad somero. Datos de la Estación insertada del proyecto SIMAC.","Erizo","CO","77° 19' 36.6"" W","ICZN","Sistema de Monitoreo de Arrecifes Coralinos - SIMAC 2002","WGS84","Válido","Echinometra lucunter","http://marineregions.org/mrgid/25303","77° 19' 36.6"" W 8° 37' .1"" N","INVEMAR:SIMAC:1999","20",4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Capurganá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Colombia",2004,"urn:lsid:marinespecies.org:taxname:213380","2004","Echinometra lucunter",NA,510604,NA,NA,FALSE,213380,11.3256111,149854,1806,179653,NA,"HumanObservation",FALSE,16,"0cc43f1e-edbd-4f56-b98b-9ce259d58e33","20","Camarodonta",510534,"fc9cc04c-d9e6-4f5d-ba39-be3113f9f9ce","Parque Nacional Natural Tayrona, Bahía Chengue C1 Estación CHE 1",-74.1283611,NA,1098230400000,213380,"Odontophora",1098230400000,"10","Echinometra",NA,"2004-10-20",FALSE,"Echinacea","(Linnaeus, 1758)",FALSE,149855,179659,"Echinometra lucunter",TRUE,3,NA,148744,510517,"Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)",1098230400000,"Carinacea",NA,"Echinoidea","Echinidea",510518,"Mar Caribe","Animalia","Adriana Aguirre Aguirre",123082,"Echinodermata","Echinometra lucunter","Echinozoa","Euechinoidea","Echinometridae",2,"d2f71b1b-9138-4aba-ad8f-8327ac3d041e",35.36,54,27.31,-10,NA,"Presente","Magdalena","INVEMAR:SIMAC:InvVag:CHE-1:2004:S4:001367",NA,NA,"Santa Marta",NA,NA,"lucunter","Area coralina","800250062-0","es","Evento","El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.","2","2004/10/20","metros cuadrados",NA,"Chengue C1","11° 19' 32.1"" N","Individuos","Protocolo SIMAC - Abundancia de invertebrados vágiles","INVEMAR:SIMAC:InvVag:CHE","SA","INVEMAR:SIMAC:InvVag:CHE-1",NA,"5 transectos X 3 parcelas= 15 transectos","Especie","Niveles profundidad somero, medio, profundo. Estación proyecto SIMAC. Monitoreo de temperatura en la parcela intermedia.","Erizo","CO","74° 7' 42"" W","ICZN","Sistema de Monitoreo de Arrecifes Coralinos - SIMAC 2004","WGS84","Válido","Echinometra lucunter","http://marineregions.org/mrgid/25303","74° 7' 42"" W 11° 19' 32.1"" N","INVEMAR:SIMAC:1999","20",9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Colombia",2006,"urn:lsid:marinespecies.org:taxname:213380","2006","Echinometra lucunter",NA,510604,NA,NA,FALSE,213380,12.5004167,149854,1806,179653,NA,"HumanObservation",FALSE,18,"0cd12a2f-e7b5-4b2e-8f67-481a7ff27f54","21","Camarodonta",510534,"fc9cc04c-d9e6-4f5d-ba39-be3113f9f9ce","Reserva de Biosfera Sea Flower, Iguana Estación IGU 1",-81.7333333,NA,1158796800000,213380,"Odontophora",1158796800000,"09","Echinometra",NA,"2006-09-21",FALSE,"Echinacea","(Linnaeus, 1758)",FALSE,149855,179659,"Echinometra lucunter",TRUE,3,NA,148744,510517,"Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)",1158796800000,"Carinacea",NA,"Echinoidea","Echinidea",510518,"Mar Caribe","Animalia","Mauricio Casas | Kelly Gómez Campo",123082,"Echinodermata","Echinometra lucunter","Echinozoa","Euechinoidea","Echinometridae",2,"d2f71b1b-9138-4aba-ad8f-8327ac3d041e",35.71,70,28.18,-6,NA,"Presente","Archipiélago de San Andrés, Providencia y Santa Catalina","INVEMAR:SIMAC:InvVag:IGU-1:2006:S1:001682",NA,NA,"San Andrés",NA,NA,"lucunter","Area coralina","800250062-0","es","Evento","El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.","2","2006/09/21","metros cuadrados","San Andrés Isla","Iguana","12° 30' 1.5"" N","Individuos","Protocolo SIMAC - Abundancia de invertebrados vágiles","INVEMAR:SIMAC:InvVag:IGU","SA","INVEMAR:SIMAC:InvVag:IGU-1","Archipiélago de San Andrés, Providencia y Santa Catalina","5 transectos X 3 parcelas= 15 transectos","Especie","Niveles profundidad somero, intermedio y profundo. Datos de la Estación insertada del proyecto SIMAC.","Erizo","CO","81° 43' 59.9"" W","ICZN","Sistema de Monitoreo de Arrecifes Coralinos - SIMAC 2006","WGS84","Válido","Echinometra lucunter","http://marineregions.org/mrgid/25303","81° 43' 59.9"" W 12° 30' 1.5"" N","INVEMAR:SIMAC:1999","20",10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Colombia",2006,"urn:lsid:marinespecies.org:taxname:213380","2006","Echinometra lucunter",NA,510604,NA,NA,FALSE,213380,13.3136389,149854,1806,179653,NA,"HumanObservation",FALSE,10,"115a7716-30fd-45bb-b1b1-0027c4d82d3e","27","Camarodonta",510534,"fc9cc04c-d9e6-4f5d-ba39-be3113f9f9ce","Reserva de Biosfera Sea Flower, Manzanillo Estación 2",-81.3752778,NA,1159315200000,213380,"Odontophora",1159315200000,"09","Echinometra",NA,"2006-09-27",FALSE,"Echinacea","(Linnaeus, 1758)",FALSE,149855,179659,"Echinometra lucunter",TRUE,10,NA,148744,510517,"Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)",1159315200000,"Carinacea",NA,"Echinoidea","Echinidea",510518,"Mar Caribe","Animalia","Nicasio Howard | Katherine Bernal",123082,"Echinodermata","Echinometra lucunter","Echinozoa","Euechinoidea","Echinometridae",2,"d2f71b1b-9138-4aba-ad8f-8327ac3d041e",35.74,1144,28.14,2,NA,"Presente","Archipiélago de San Andrés, Providencia y Santa Catalina","INVEMAR:SIMAC:InvVag:MAZ-2:2006:M5:001736",NA,NA,"Providencia",NA,NA,"lucunter","Area coralina","800250062-0","es","Evento","El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.","1","2006/09/27","metros cuadrados","Providencia","Manzanillo 2","13° 18' 49.1"" N","Individuos","Protocolo SIMAC - Abundancia de invertebrados vágiles","INVEMAR:SIMAC:InvVag:MAZ","SA","INVEMAR:SIMAC:InvVag:MAZ-2","Archipiélago de San Andrés, Providencia y Santa Catalina","5 transectos X 3 parcelas= 15 transectos","Especie","Nivel profundidad intermedio.","Erizo","CO","81° 22' 31"" W","ICZN","Sistema de Monitoreo de Arrecifes Coralinos - SIMAC 2006","WGS84","Válido","Echinometra lucunter","http://marineregions.org/mrgid/25303","81° 22' 31"" W 13° 18' 49.1"" N","INVEMAR:SIMAC:1999","20",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Colombia",2006,"urn:lsid:marinespecies.org:taxname:213380","2006","Echinometra lucunter",NA,510604,NA,NA,FALSE,213380,13.3655167,149854,1806,179653,NA,"HumanObservation",FALSE,12,"118d07ec-a316-4aec-8d65-e79df988c456","28","Camarodonta",510534,"fc9cc04c-d9e6-4f5d-ba39-be3113f9f9ce","Reserva de Biosfera Sea Flower, San Felipe Estación SFE 2",-81.4143944,NA,1159401600000,213380,"Odontophora",1159401600000,"09","Echinometra",NA,"2006-09-28",FALSE,"Echinacea","(Linnaeus, 1758)",FALSE,149855,179659,"Echinometra lucunter",TRUE,11,NA,148744,510517,"Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)",1159401600000,"Carinacea",NA,"Echinoidea","Echinidea",510518,"Mar Caribe","Animalia","Nicasio Howard | Katherine Bernal",123082,"Echinodermata","Echinometra lucunter","Echinozoa","Euechinoidea","Echinometridae",2,"d2f71b1b-9138-4aba-ad8f-8327ac3d041e",35.74,2514,28.14,89,NA,"Presente","Archipiélago de San Andrés, Providencia y Santa Catalina","INVEMAR:SIMAC:InvVag:SFE-2:2006:M1:001747",NA,NA,"Providencia",NA,NA,"lucunter","Area coralina","800250062-0","es","Evento","El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.","1","2006/09/28","metros cuadrados","Providencia","San Felipe 2","13° 21' 55.8"" N","Individuos","Protocolo SIMAC - Abundancia de invertebrados vágiles","INVEMAR:SIMAC:InvVag:SFE","SA","INVEMAR:SIMAC:InvVag:SFE-2","Archipiélago de San Andrés, Providencia y Santa Catalina","5 transectos X 3 parcelas= 15 transectos","Especie","Nivel profundidad intermedio.","Erizo","CO","81° 24' 51.8"" W","ICZN","Sistema de Monitoreo de Arrecifes Coralinos - SIMAC 2006","WGS84","Válido","Echinometra lucunter","http://marineregions.org/mrgid/25303","81° 24' 51.8"" W 13° 21' 55.8"" N","INVEMAR:SIMAC:1999","20",11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Colombia",1976,"urn:lsid:marinespecies.org:taxname:213380","1976","Echinometra lucunter",NA,510604,"9.0",NA,FALSE,213380,10.3308868408,149854,1806,179653,"EQU-1389","PreservedSpecimen",FALSE,NA,"12085dc2-dd2b-4c6d-9a8f-09dc7dda13c3",NA,"Camarodonta",510534,"f7777a70-e23c-436a-a0cb-9200bf87e194","Isla de Tierra Bomba - Bahia de Cartagena",-75.5938415527,"MHNMC",205113600000,213380,"Odontophora",205113600000,NA,"Echinometra",NA,"1976-07-02T00:00:00Z",FALSE,"Echinacea","(Linne, 1758)",FALSE,149855,179659,"Echinometra lucunter",TRUE,NA,NA,148744,510517,"UJTL-MM",205113600000,"Carinacea","Ramon Alvarez","Echinoidea","Echinidea",510518,"Caribe","Animalia","Ramon Alvarez",123082,"Echinodermata","Echinometra lucunter","Echinozoa","Euechinoidea","Echinometridae",2,"310922b4-9d0c-4de1-92d7-9b442d34765b",35.19,64,28.53,27,NA,NA,"BOLIVAR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Colombia",2006,"urn:lsid:marinespecies.org:taxname:213380","2006","Echinometra lucunter",NA,510604,NA,NA,FALSE,213380,13.3887667,149854,1806,179653,NA,"HumanObservation",FALSE,12,"122263f6-7230-49b1-bd14-276b073c7542","29","Camarodonta",510534,"fc9cc04c-d9e6-4f5d-ba39-be3113f9f9ce","Reserva de Biosfera Sea Flower, El Canal Estación CAN 1",-81.3906333,NA,1.159488e+12,213380,"Odontophora",1.159488e+12,"09","Echinometra",NA,"2006-09-29",FALSE,"Echinacea","(Linnaeus, 1758)",FALSE,149855,179659,"Echinometra lucunter",TRUE,9,NA,148744,510517,"Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)",1.159488e+12,"Carinacea",NA,"Echinoidea","Echinidea",510518,"Mar Caribe","Animalia","Nicasio Howard | Katherine Bernal",123082,"Echinodermata","Echinometra lucunter","Echinozoa","Euechinoidea","Echinometridae",2,"d2f71b1b-9138-4aba-ad8f-8327ac3d041e",35.74,1097,28.14,110,NA,"Presente","Archipiélago de San Andrés, Providencia y Santa Catalina","INVEMAR:SIMAC:InvVag:CAN-1:2006:S2:001768",NA,NA,"Providencia",NA,NA,"lucunter","Area coralina","800250062-0","es","Evento","El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.","1","2006/09/29","metros cuadrados","Providencia","El Canal 1","13° 23' 19.5"" N","Individuos","Protocolo SIMAC - Abundancia de invertebrados vágiles","INVEMAR:SIMAC:InvVag:CAN","SA","INVEMAR:SIMAC:InvVag:CAN-1","Archipiélago de San Andrés, Providencia y Santa Catalina","5 transectos X 3 parcelas= 15 transectos","Especie","Nivel profundidad somera.","Erizo","CO","81° 23' 26.2"" W","ICZN","Sistema de Monitoreo de Arrecifes Coralinos - SIMAC 2006","WGS84","Válido","Echinometra lucunter","http://marineregions.org/mrgid/25303","81° 23' 26.2"" W 13° 23' 19.5"" N","INVEMAR:SIMAC:1999","20",10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Colombia",1980,"urn:lsid:marinespecies.org:taxname:213380","1980","Echinometra lucunter",NA,510604,"3.0",NA,FALSE,213380,13.3574962616,149854,1806,179653,"EQU-85","PreservedSpecimen",FALSE,NA,"1248f0a5-8fc6-400e-8afc-84dd26babaad",NA,"Camarodonta",510534,"f7777a70-e23c-436a-a0cb-9200bf87e194","Three Brothers",-81.3453903198,"MHNMC",3.31344e+11,213380,"Odontophora",3.31344e+11,NA,"Echinometra",NA,"1980-07-02T00:00:00Z",FALSE,"Echinacea","(Linne, 1758)",FALSE,149855,179659,"Echinometra lucunter",TRUE,NA,NA,148744,510517,"INVEMAR",3.31344e+11,"Carinacea","Roberto Qui?onez","Echinoidea","Echinidea",510518,"Caribe","Animalia","Roberto Qui?onez",123082,"Echinodermata","Echinometra lucunter","Echinozoa","Euechinoidea","Echinometridae",2,"310922b4-9d0c-4de1-92d7-9b442d34765b",35.74,74,28.14,213,NA,NA,"Archipielago de San Andres, Providencia y Santa Ca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
