"scientificName","decimalLongitude","decimalLatitude"
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-79.885,27.4977
"trve",-79.841028,15.809056
"trve",-82.299451,9.453531
"trve",-94.872389,18.551139
"trve",-94.876111,18.551111
"trve",-94.872389,18.551139
"trve",-94.780555,18.500944
"trve",-63.012,18.067
"trve",-61.767028,16.090611
"trve",-61.52975,16.387617
"trve",-61.537167,16.348417
"trve",-61.529683,16.364433
"trve",-80.007333,26.963
"trve",-41.904272,-22.755966
"trve",-72.2063,12.2063
"trve",-87.705555,18.718333
"trve",-86.970555,20.720278
"trve",-86.897222,20.823056
"trve",-86.863333,20.861111
"trve",-86.888889,20.828611
"trve",-86.888611,20.828333
"trve",-86.888889,20.828611
"trve",-86.844722,20.896111
"trve",-86.779167,21.023611
"trve",-38.445483,-16.409917
"trve",-86.866667,20.867222
"trve",-86.875555,20.844444
"trve",-86.851667,20.873611
"trve",-42.020559,-22.959387
"trve",-96.083333,19.1
"trve",-86.852222,20.858611
"trve",-86.868055,20.841667
"trve",-38.9,-19.28
"trve",-97.233055,21.469722
"trve",-86.833333,20.960278
"trve",-86.868055,20.841667
"trve",-87.725,18.608333
"trve",-86.871944,20.85
"trve",-86.871944,20.85
"trve",-86.871944,20.85
"trve",-86.852222,20.858611
"trve",-86.852222,20.858611
"trve",-87.191667,20.375
"trve",-33.804822,-3.864098
"trve",-75.67,10.17
"trve",-81.3883,24.5533
"trve",-86.583611,21.750833
"trve",-86.919167,21.835
"trve",-41.936679,-22.536705
"trve",-29.295121,-20.505547
"trve",-40.966667,-21.466667
"trve",-78.9,9.53
"trve",-78.9833,9.55
"trve",-78.9,9.53
"trve",-78.9,9.53
"trve",-77.075,23.842
"trve",-78.9833,9.55
"trve",-78.8958,9.5556
"trve",-79.6875,9.5278
"trve",-68.9567,20.0833
"trve",-68.9833,20.0167
"trve",-78.8,17.3333
"trve",-77.9333,18.4833
"trve",-78.5183,18.2667
"trve",-78.5167,17.1833
"trve",-78.5167,17.1833
"trve",-86.758333,20.075
"trve",-86.858333,20.858333
"trve",-86.858333,20.858333
"trve",-59.5767,13.0667
"trve",-87.75,16.75
"trve",-61.4383,16.2033
"trve",-61.4383,16.2033
"trve",-62.9,17.4917
"trve",-60.8933,14.415
"trve",-86.3,21.1667
"trve",-80.07,9.2617
"trve",-77.7783,23.72
"trve",-81.7325,24.551
"trve",-81.7325,24.551
"trve",-81.145,24.6383
"trve",-81.1283,24.7133
"trve",-81.19,24.6767
"trve",-81.19,24.6767
"trve",-81.19,24.6767
"trve",-87.925,21.608333
"trve",-38.518727,-12.929379
"trve",-38.396353,-12.988023
"trve",-95.9375,19.1125
"trve",-95.9375,19.1125
"trve",-95.9375,19.1125
"trve",-95.9375,19.1125
"trve",-95.9375,19.1125
"trve",-86.208333,20.525
"trve",-87.591667,19.325
"trve",-87.591667,19.758333
"trve",-87.591667,19.641667
"trve",-87.591667,19.641667
"trve",-87.191667,20.375
"trve",-95.9375,19.1125
"trve",-95.9375,19.1125
"trve",-95.9375,19.1125
"trve",-43.050657,-22.973992
"trve",-96.068333,19.201111
"trve",-95.9375,19.1125
"trve",-64.6135,18.4132
"trve",-64.6231,18.3466
"trve",-43.163503,-22.95549
"trve",-96.068333,19.201111
"trve",-95.808333,19.141667
"trve",-97.225,21.458333
"trve",-82.156,9.256
"trve",-82.218,9.334
"trve",-65.7182,18.38846111
"trve",-64.67166667,32.38833333
"trve",-77.40833333,18.46666667
"trve",-96.06944444,19.20138889
"trve",-96.06805556,19.20138889
"trve",-96.06944444,19.2
"trve",-96.06805556,19.2
"trve",-77.41366667,18.47333333
"trve",-77.35733333,18.46333333
"trve",-77.44983333,18.48066667
"trve",-78.92305556,9.553888889
"trve",-65.7182,18.38846111
